heap,suite,tool,gc,subject,arm,status,e2e_s,peak_heap_mb,postgc_live_mb,viols
constrained,oss,javamop,g1,addthis-stream-lib,stock,PASS,1892.394,8192,8192,15
constrained,oss,javamop,g1,agarciadom-xeger,native,PASS,36.850,1962,983,1
constrained,oss,javamop,g1,agarciadom-xeger,stock,PASS,45.774,6346,5546,1
constrained,oss,javamop,g1,albfernandez-javadbf,native,PASS,37.676,1277,132,3
constrained,oss,javamop,g1,albfernandez-javadbf,stock,PASS,38.666,1270,107,3
constrained,oss,javamop,g1,almondtools-stringsearchalgorithms,native,PASS,161.336,7777,6839,21
constrained,oss,javamop,g1,almondtools-stringsearchalgorithms,stock,PASS,185.398,8192,8192,21
constrained,oss,javamop,g1,almson-almson-refcount,native,PASS,36.167,1449,233,0
constrained,oss,javamop,g1,almson-almson-refcount,stock,PASS,42.939,1603,776,0
constrained,oss,javamop,g1,apache-commons-imaging,native,PASS,182.561,7812,5270,121
constrained,oss,javamop,g1,apache-commons-imaging,stock,PASS,205.819,8189,8189,121
constrained,oss,javamop,g1,attoparser-attoparser,native,PASS,290.994,6005,2595,0
constrained,oss,javamop,g1,attoparser-attoparser,stock,PASS,434.112,8192,8192,0
constrained,oss,javamop,g1,awslabs-route53-infima,native,PASS,29.444,2521,1068,8
constrained,oss,javamop,g1,awslabs-route53-infima,stock,PASS,36.152,6069,5401,8
constrained,oss,javamop,g1,bkatwal-kafka-util,native,PASS,353.220,2528,403,20
constrained,oss,javamop,g1,bkatwal-kafka-util,stock,PASS,345.710,1327,330,20
constrained,oss,javamop,g1,chocoteam-choco-graph,native,PASS,138.642,2781,954,5
constrained,oss,javamop,g1,chocoteam-choco-graph,stock,PASS,167.182,7616,5997,5
constrained,oss,javamop,g1,cocolian-cocolian-nlp,native,PASS,96.799,4758,4466,1
constrained,oss,javamop,g1,cocolian-cocolian-nlp,stock,PASS,106.750,8190,8190,1
constrained,oss,javamop,g1,codelion-gramtest,native,PASS,74.664,4063,3813,0
constrained,oss,javamop,g1,codelion-gramtest,stock,PASS,95.177,8192,8192,0
constrained,oss,javamop,g1,confluentinc-kafka-connect-datagen,native,PASS,94.187,2183,1897,18
constrained,oss,javamop,g1,confluentinc-kafka-connect-datagen,stock,PASS,100.813,4662,4184,18
constrained,oss,javamop,g1,conveyal-osm-lib,native,PASS,91.777,3262,2892,6
constrained,oss,javamop,g1,conveyal-osm-lib,stock,PASS,97.111,6880,6304,6
constrained,oss,javamop,g1,cowtowncoder-java-uuid-generator,native,PASS,24.812,2753,1937,2
constrained,oss,javamop,g1,cowtowncoder-java-uuid-generator,stock,PASS,35.275,6222,6068,2
constrained,oss,javamop,g1,danieldk-dictomaton,native,PASS,88.504,3138,2414,24
constrained,oss,javamop,g1,danieldk-dictomaton,stock,PASS,162.132,8191,8191,24
constrained,oss,javamop,g1,davidmoten-bplustree,native,PASS,116.787,4013,3716,6
constrained,oss,javamop,g1,davidmoten-bplustree,stock,PASS,145.252,8189,8189,6
constrained,oss,javamop,g1,davidmoten-rtree,native,PASS,336.764,7361,2616,18
constrained,oss,javamop,g1,davidmoten-rtree,stock,PASS,427.116,8192,8192,18
constrained,oss,javamop,g1,davidmoten-rtree-multi,native,PASS,229.765,5541,1226,6
constrained,oss,javamop,g1,davidmoten-rtree-multi,stock,PASS,267.811,8192,8192,6
constrained,oss,javamop,g1,davidmoten-rtree2,native,PASS,219.906,5382,1464,4
constrained,oss,javamop,g1,davidmoten-rtree2,stock,PASS,263.253,8192,8192,4
constrained,oss,javamop,g1,eightbitjim-cassette-nibbler,native,TIMEOUT,10800.338,6059,6073,0
constrained,oss,javamop,g1,eightbitjim-cassette-nibbler,stock,PASS,311.667,8192,8192,2
constrained,oss,javamop,g1,f4b6a3-uuid-creator,native,PASS,52.505,4255,1059,0
constrained,oss,javamop,g1,f4b6a3-uuid-creator,stock,PASS,52.142,3455,1298,0
constrained,oss,javamop,g1,flipkart-incubator-databuilderframework,native,PASS,354.594,8192,8192,3
constrained,oss,javamop,g1,flipkart-incubator-databuilderframework,stock,PASS,338.298,8192,8192,3
constrained,oss,javamop,g1,fraunhoferfokus-Fuzzino,native,PASS,107.232,3252,3095,15
constrained,oss,javamop,g1,fraunhoferfokus-Fuzzino,stock,PASS,107.876,1289,366,15
constrained,oss,javamop,g1,fusion-jena-JaroWinklerSimilarity,native,PASS,297.489,8186,8186,22
constrained,oss,javamop,g1,fusion-jena-JaroWinklerSimilarity,stock,FAIL,226.989,8192,8192,0
constrained,oss,javamop,g1,gchq-synthetic-data-generator,native,PASS,85.592,3712,732,2
constrained,oss,javamop,g1,gchq-synthetic-data-generator,stock,PASS,99.104,5886,4392,2
constrained,oss,javamop,g1,getodk-javarosa,native,PASS,105.691,2638,873,11
constrained,oss,javamop,g1,getodk-javarosa,stock,PASS,118.687,4880,4712,11
constrained,oss,javamop,g1,ghaffarian-progex,native,PASS,69.534,4161,3989,4
constrained,oss,javamop,g1,ghaffarian-progex,stock,PASS,82.530,8192,8192,4
constrained,oss,javamop,g1,googleapis-java-spanner-jdbc,native,PASS,2050.601,3245,1841,82
constrained,oss,javamop,g1,googleapis-java-spanner-jdbc,stock,PASS,1139.184,2189,1716,82
constrained,oss,javamop,g1,graphstream-gs-algo,native,PASS,1061.149,1754,662,14
constrained,oss,javamop,g1,graphstream-gs-algo,stock,PASS,2152.546,2035,1662,14
constrained,oss,javamop,g1,graphstream-gs-core,native,PASS,71.451,2519,623,4
constrained,oss,javamop,g1,graphstream-gs-core,stock,PASS,78.891,2796,2130,4
constrained,oss,javamop,g1,hlavki-jlemmagen,native,PASS,318.602,1259,104,3
constrained,oss,javamop,g1,hlavki-jlemmagen,stock,PASS,363.503,1254,341,3
constrained,oss,javamop,g1,houbb-sensitive-word,native,PASS,241.385,5613,5315,0
constrained,oss,javamop,g1,houbb-sensitive-word,stock,PASS,264.837,8192,8192,0
constrained,oss,javamop,g1,huaban-jieba-analysis,native,PASS,51.818,4273,1174,3
constrained,oss,javamop,g1,huaban-jieba-analysis,stock,PASS,82.738,8189,8189,3
constrained,oss,javamop,g1,indeedeng-vowpal-wabbit-java,native,PASS,322.557,5836,2793,0
constrained,oss,javamop,g1,indeedeng-vowpal-wabbit-java,stock,PASS,489.481,8192,8192,0
constrained,oss,javamop,g1,iquadrat-sbb-train-scheduler,native,PASS,135.883,5770,5366,6
constrained,oss,javamop,g1,iquadrat-sbb-train-scheduler,stock,PASS,134.440,8192,8192,6
constrained,oss,javamop,g1,jahlborn-jackcess,native,PASS,238.111,7496,7140,39
constrained,oss,javamop,g1,jahlborn-jackcess,stock,PASS,215.118,8192,8192,39
constrained,oss,javamop,g1,kapoorlabs-kiara,native,PASS,222.678,2606,965,1
constrained,oss,javamop,g1,kapoorlabs-kiara,stock,PASS,252.706,4074,3606,1
constrained,oss,javamop,g1,lexburner-consistent-hash-algorithm,native,PASS,51.877,5179,2916,0
constrained,oss,javamop,g1,lexburner-consistent-hash-algorithm,stock,PASS,79.372,8192,8192,0
constrained,oss,javamop,g1,lukfor-pgs-calc,native,PASS,182.836,4822,1363,7
constrained,oss,javamop,g1,lukfor-pgs-calc,stock,PASS,250.815,7678,6576,7
constrained,oss,javamop,g1,mastodon-sc-mastodon,native,PASS,207.508,8170,8168,14
constrained,oss,javamop,g1,mastodon-sc-mastodon,stock,PASS,210.006,8153,8152,15
constrained,oss,javamop,g1,mocnik-science-geogrid,native,PASS,70.847,3420,3243,0
constrained,oss,javamop,g1,mocnik-science-geogrid,stock,PASS,67.825,6232,5779,0
constrained,oss,javamop,g1,myui-btree4j,native,PASS,121.126,3085,1749,0
constrained,oss,javamop,g1,myui-btree4j,stock,PASS,137.680,5663,4193,0
constrained,oss,javamop,g1,palatable-lambda,native,PASS,263.215,2819,602,74
constrained,oss,javamop,g1,palatable-lambda,stock,PASS,296.459,3514,2394,74
constrained,oss,javamop,g1,palindromicity-simple-syslog,native,PASS,41.029,2510,819,3
constrained,oss,javamop,g1,palindromicity-simple-syslog,stock,PASS,48.197,5166,4884,3
constrained,oss,javamop,g1,renfei-ik-analyzer,native,PASS,56.966,4277,2413,1
constrained,oss,javamop,g1,renfei-ik-analyzer,stock,PASS,90.234,8192,8192,1
constrained,oss,javamop,g1,sbesada-java.math.expression.parser,native,PASS,182.770,6631,3351,0
constrained,oss,javamop,g1,sbesada-java.math.expression.parser,stock,PASS,339.961,8192,8192,0
constrained,oss,javamop,g1,simplenlg-simplenlg,native,PASS,89.085,5224,1198,3
constrained,oss,javamop,g1,simplenlg-simplenlg,stock,PASS,111.818,8189,8189,3
constrained,oss,javamop,g1,solita-functional-utils,native,PASS,330.442,1313,126,6
constrained,oss,javamop,g1,solita-functional-utils,stock,PASS,410.949,1299,88,6
constrained,oss,javamop,g1,xspec-xspec-maven-plugin-1,native,PASS,328.611,5206,1624,13
constrained,oss,javamop,g1,xspec-xspec-maven-plugin-1,stock,PASS,380.281,8192,8192,13
constrained,oss,javamop,g1,ysc-word,native,PASS,347.363,1720,595,4
constrained,oss,javamop,g1,ysc-word,stock,PASS,340.792,2315,1320,4
constrained,oss,javamop,g1,zhoujianling-PointCloudUtilities,native,PASS,62.424,2254,470,4
constrained,oss,javamop,g1,zhoujianling-PointCloudUtilities,stock,PASS,64.375,2463,1590,4
constrained,oss,javamop,parallel,Antibrumm-jackson-antpathfilter,native,PASS,85.582,2680,316,0
constrained,oss,javamop,parallel,Antibrumm-jackson-antpathfilter,stock,PASS,96.990,6402,5492,0
constrained,oss,javamop,parallel,ElectronicChartCentre-java-vector-tile,native,PASS,69.808,2706,356,13
constrained,oss,javamop,parallel,ElectronicChartCentre-java-vector-tile,stock,PASS,87.452,2765,2059,13
constrained,oss,javamop,parallel,MezereonXP-AnomalyDetectTool,native,PASS,52.980,2691,145,0
constrained,oss,javamop,parallel,MezereonXP-AnomalyDetectTool,stock,PASS,50.230,3099,1879,0
constrained,oss,javamop,parallel,PeterisP-morphology,native,PASS,275.045,6277,5367,2
constrained,oss,javamop,parallel,PeterisP-morphology,stock,PASS,324.638,6962,6052,2
constrained,oss,javamop,parallel,StarlangSoftware-TurkishPropBank,native,PASS,29.933,2938,738,0
constrained,oss,javamop,parallel,StarlangSoftware-TurkishPropBank,stock,PASS,42.704,6573,5663,0
constrained,oss,javamop,parallel,StarlangSoftware-TurkishSentiNet,native,PASS,41.314,3247,1067,0
constrained,oss,javamop,parallel,StarlangSoftware-TurkishSentiNet,stock,PASS,57.298,6233,5322,0
constrained,oss,javamop,parallel,StarlangSoftware-TurkishWordNet,native,PASS,954.670,7605,5501,0
constrained,oss,javamop,parallel,StarlangSoftware-TurkishWordNet,stock,PASS,1316.447,7058,6147,0
constrained,oss,javamop,parallel,Sweetiee-yi-Jaba,native,PASS,78.134,5076,4165,2
constrained,oss,javamop,parallel,Sweetiee-yi-Jaba,stock,FAIL,100.487,6574,6371,2
constrained,oss,javamop,parallel,addthis-stream-lib,native,PASS,1797.041,3025,730,15
constrained,oss,javamop,parallel,addthis-stream-lib,stock,FAIL,1875.352,7284,5685,15
constrained,oss,javamop,parallel,agarciadom-xeger,native,PASS,34.597,2863,291,1
constrained,oss,javamop,parallel,agarciadom-xeger,stock,PASS,43.596,6251,5341,1
constrained,oss,javamop,parallel,albfernandez-javadbf,native,PASS,45.848,2602,82,3
constrained,oss,javamop,parallel,albfernandez-javadbf,stock,PASS,44.155,2688,109,3
constrained,oss,javamop,parallel,almondtools-stringsearchalgorithms,native,PASS,110.927,6289,4512,21
constrained,oss,javamop,parallel,almondtools-stringsearchalgorithms,stock,PASS,151.794,6625,5727,21
constrained,oss,javamop,parallel,almson-almson-refcount,native,PASS,34.718,2687,115,0
constrained,oss,javamop,parallel,almson-almson-refcount,stock,PASS,43.960,3494,2015,0
constrained,oss,javamop,parallel,apache-commons-imaging,native,PASS,149.625,3241,906,121
constrained,oss,javamop,parallel,apache-commons-imaging,stock,PASS,178.081,6474,5438,121
constrained,oss,javamop,parallel,attoparser-attoparser,native,PASS,252.819,2812,168,0
constrained,oss,javamop,parallel,attoparser-attoparser,stock,PASS,369.800,7635,5780,0
constrained,oss,javamop,parallel,awslabs-route53-infima,native,PASS,26.532,2847,602,8
constrained,oss,javamop,parallel,awslabs-route53-infima,stock,PASS,34.344,6377,5467,8
constrained,oss,javamop,parallel,bkatwal-kafka-util,native,PASS,324.179,3087,404,20
constrained,oss,javamop,parallel,bkatwal-kafka-util,stock,PASS,329.681,2686,590,20
constrained,oss,javamop,parallel,chocoteam-choco-graph,native,PASS,121.035,3026,404,5
constrained,oss,javamop,parallel,chocoteam-choco-graph,stock,PASS,144.786,6362,5410,5
constrained,oss,javamop,parallel,cocolian-cocolian-nlp,native,PASS,67.471,3787,1883,1
constrained,oss,javamop,parallel,cocolian-cocolian-nlp,stock,PASS,90.944,6902,5992,1
constrained,oss,javamop,parallel,codelion-gramtest,native,PASS,63.390,4207,3102,0
constrained,oss,javamop,parallel,codelion-gramtest,stock,PASS,80.295,6412,5501,0
constrained,oss,javamop,parallel,confluentinc-kafka-connect-datagen,native,PASS,83.032,2945,789,18
constrained,oss,javamop,parallel,confluentinc-kafka-connect-datagen,stock,PASS,87.855,5092,4528,18
constrained,oss,javamop,parallel,conveyal-osm-lib,native,PASS,79.805,3317,1480,6
constrained,oss,javamop,parallel,conveyal-osm-lib,stock,PASS,88.097,6351,5436,6
constrained,oss,javamop,parallel,cowtowncoder-java-uuid-generator,native,PASS,22.672,3261,1224,2
constrained,oss,javamop,parallel,cowtowncoder-java-uuid-generator,stock,PASS,31.535,6276,5366,2
constrained,oss,javamop,parallel,danieldk-dictomaton,native,PASS,81.445,2819,365,24
constrained,oss,javamop,parallel,danieldk-dictomaton,stock,PASS,128.051,6793,5883,24
constrained,oss,javamop,parallel,davidmoten-bplustree,native,PASS,103.329,3015,790,6
constrained,oss,javamop,parallel,davidmoten-bplustree,stock,PASS,126.003,6287,5624,6
constrained,oss,javamop,parallel,davidmoten-rtree,native,PASS,305.290,3236,920,18
constrained,oss,javamop,parallel,davidmoten-rtree,stock,PASS,370.706,7270,7270,18
constrained,oss,javamop,parallel,davidmoten-rtree-multi,native,PASS,215.200,2787,394,6
constrained,oss,javamop,parallel,davidmoten-rtree-multi,stock,PASS,234.879,6584,5650,6
constrained,oss,javamop,parallel,davidmoten-rtree2,native,PASS,229.912,2812,336,4
constrained,oss,javamop,parallel,davidmoten-rtree2,stock,PASS,237.030,6481,5571,4
constrained,oss,javamop,parallel,eightbitjim-cassette-nibbler,native,PASS,195.858,6987,5860,2
constrained,oss,javamop,parallel,eightbitjim-cassette-nibbler,stock,PASS,232.799,6950,5774,2
constrained,oss,javamop,parallel,f4b6a3-uuid-creator,native,PASS,51.513,3126,448,0
constrained,oss,javamop,parallel,f4b6a3-uuid-creator,stock,PASS,50.284,3155,565,0
constrained,oss,javamop,parallel,flipkart-incubator-databuilderframework,native,PASS,239.856,7012,5446,3
constrained,oss,javamop,parallel,flipkart-incubator-databuilderframework,stock,PASS,275.089,6889,5873,3
constrained,oss,javamop,parallel,fraunhoferfokus-Fuzzino,native,PASS,93.187,2671,297,15
constrained,oss,javamop,parallel,fraunhoferfokus-Fuzzino,stock,PASS,94.066,2683,664,15
constrained,oss,javamop,parallel,fusion-jena-JaroWinklerSimilarity,native,PASS,241.370,7177,5846,22
constrained,oss,javamop,parallel,fusion-jena-JaroWinklerSimilarity,stock,FAIL,168.098,6591,6339,0
constrained,oss,javamop,parallel,gchq-synthetic-data-generator,native,PASS,75.865,2777,245,2
constrained,oss,javamop,parallel,gchq-synthetic-data-generator,stock,PASS,84.560,7358,7358,2
constrained,oss,javamop,parallel,getodk-javarosa,native,PASS,92.458,2786,657,11
constrained,oss,javamop,parallel,getodk-javarosa,stock,PASS,105.368,5756,5282,11
constrained,oss,javamop,parallel,ghaffarian-progex,native,PASS,52.430,3326,1784,4
constrained,oss,javamop,parallel,ghaffarian-progex,stock,PASS,68.725,6452,5542,4
constrained,oss,javamop,parallel,googleapis-java-spanner-jdbc,native,PASS,1201.310,3285,1023,82
constrained,oss,javamop,parallel,googleapis-java-spanner-jdbc,stock,PASS,959.452,3225,1832,82
constrained,oss,javamop,parallel,graphstream-gs-algo,native,PASS,713.492,2675,547,14
constrained,oss,javamop,parallel,graphstream-gs-algo,stock,PASS,3254.873,2677,1803,14
constrained,oss,javamop,parallel,graphstream-gs-core,native,PASS,67.224,2897,388,4
constrained,oss,javamop,parallel,graphstream-gs-core,stock,PASS,68.736,3422,1869,4
constrained,oss,javamop,parallel,hlavki-jlemmagen,native,PASS,320.235,2092,95,3
constrained,oss,javamop,parallel,hlavki-jlemmagen,stock,PASS,342.151,2096,528,3
constrained,oss,javamop,parallel,houbb-sensitive-word,native,PASS,144.059,3398,1256,0
constrained,oss,javamop,parallel,houbb-sensitive-word,stock,PASS,205.922,6944,5921,0
constrained,oss,javamop,parallel,huaban-jieba-analysis,native,PASS,48.073,2846,362,3
constrained,oss,javamop,parallel,huaban-jieba-analysis,stock,PASS,68.639,6273,5347,3
constrained,oss,javamop,parallel,indeedeng-vowpal-wabbit-java,native,PASS,275.840,7294,5325,0
constrained,oss,javamop,parallel,indeedeng-vowpal-wabbit-java,stock,PASS,385.030,7292,5965,0
constrained,oss,javamop,parallel,iquadrat-sbb-train-scheduler,native,PASS,101.606,3925,2512,6
constrained,oss,javamop,parallel,iquadrat-sbb-train-scheduler,stock,PASS,121.035,6484,5573,6
constrained,oss,javamop,parallel,jahlborn-jackcess,native,PASS,157.462,6153,4238,39
constrained,oss,javamop,parallel,jahlborn-jackcess,stock,PASS,182.708,6770,5641,39
constrained,oss,javamop,parallel,kapoorlabs-kiara,native,PASS,192.411,2811,450,1
constrained,oss,javamop,parallel,kapoorlabs-kiara,stock,PASS,220.946,3816,2987,1
constrained,oss,javamop,parallel,lexburner-consistent-hash-algorithm,native,PASS,43.217,3151,557,0
constrained,oss,javamop,parallel,lexburner-consistent-hash-algorithm,stock,PASS,69.305,6908,5672,0
constrained,oss,javamop,parallel,lukfor-pgs-calc,native,PASS,164.871,3187,506,7
constrained,oss,javamop,parallel,lukfor-pgs-calc,stock,PASS,220.063,7583,5281,7
constrained,oss,javamop,parallel,mastodon-sc-mastodon,native,PASS,184.443,7776,7547,14
constrained,oss,javamop,parallel,mastodon-sc-mastodon,stock,PASS,191.979,7174,6698,15
constrained,oss,javamop,parallel,mocnik-science-geogrid,native,PASS,65.795,5962,5076,0
constrained,oss,javamop,parallel,mocnik-science-geogrid,stock,PASS,63.241,6216,5306,0
constrained,oss,javamop,parallel,myui-btree4j,native,PASS,106.589,2782,466,0
constrained,oss,javamop,parallel,myui-btree4j,stock,PASS,123.014,6187,4769,0
constrained,oss,javamop,parallel,palatable-lambda,native,PASS,223.498,2940,258,74
constrained,oss,javamop,parallel,palatable-lambda,stock,PASS,238.727,4864,3416,74
constrained,oss,javamop,parallel,palindromicity-simple-syslog,native,PASS,37.700,2689,323,3
constrained,oss,javamop,parallel,palindromicity-simple-syslog,stock,PASS,45.039,5534,5052,3
constrained,oss,javamop,parallel,renfei-ik-analyzer,native,PASS,52.039,3284,710,1
constrained,oss,javamop,parallel,renfei-ik-analyzer,stock,PASS,76.501,6497,5587,1
constrained,oss,javamop,parallel,sbesada-java.math.expression.parser,native,PASS,153.591,6559,4109,0
constrained,oss,javamop,parallel,sbesada-java.math.expression.parser,stock,PASS,230.192,7062,5961,0
constrained,oss,javamop,parallel,simplenlg-simplenlg,native,PASS,78.225,2905,392,3
constrained,oss,javamop,parallel,simplenlg-simplenlg,stock,PASS,100.094,6561,5651,3
constrained,oss,javamop,parallel,solita-functional-utils,native,PASS,323.795,2690,131,6
constrained,oss,javamop,parallel,solita-functional-utils,stock,PASS,429.948,2696,121,6
constrained,oss,javamop,parallel,xspec-xspec-maven-plugin-1,native,PASS,293.881,3125,637,13
constrained,oss,javamop,parallel,xspec-xspec-maven-plugin-1,stock,PASS,333.041,6688,5778,13
constrained,oss,javamop,parallel,ysc-word,native,PASS,304.419,2825,428,4
constrained,oss,javamop,parallel,ysc-word,stock,PASS,305.647,2958,1533,4
constrained,oss,javamop,parallel,zhoujianling-PointCloudUtilities,native,PASS,57.278,2673,212,4
constrained,oss,javamop,parallel,zhoujianling-PointCloudUtilities,stock,PASS,63.254,3092,2012,4
constrained,oss,javamop,serial,Antibrumm-jackson-antpathfilter,native,PASS,90.738,638,92,0
constrained,oss,javamop,serial,Antibrumm-jackson-antpathfilter,stock,PASS,141.002,3810,3243,0
constrained,oss,javamop,serial,ElectronicChartCentre-java-vector-tile,native,PASS,72.983,847,364,13
constrained,oss,javamop,serial,ElectronicChartCentre-java-vector-tile,stock,PASS,134.403,3120,2258,13
constrained,oss,javamop,serial,MezereonXP-AnomalyDetectTool,native,PASS,53.426,630,84,0
constrained,oss,javamop,serial,MezereonXP-AnomalyDetectTool,stock,PASS,57.693,1965,1872,0
constrained,oss,javamop,serial,PeterisP-morphology,native,PASS,332.827,5207,6948,2
constrained,oss,javamop,serial,PeterisP-morphology,stock,PASS,571.829,7918,7670,2
